period;reporterISO;reporterDesc;flowDesc;partnerISO;partnerDesc;cmdCode;cmdDesc;aggrLevel;qtyUnitAbbr;qty;netWgt;primaryValue
2022;AUT;Austria;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;98,995;81814,0;4235,362
2022;AUT;Austria;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;837,175;691880,0;95844,274
2022;BEL;Belgium;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;33720,16;71459830,86;6557154,76
2022;BEL;Belgium;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1170918,08;196444266,66;21902075,39
2022;CAN;Canada;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;69,0;19682,29;2650,676
2022;CHN;China;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;426540,609;352512900,0;81827244,0
2022;COM;Comoros;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;8,782;7258,0;985,397
2022;DNK;Denmark;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;2,0;464,0;90,948
2022;FRA;France;Export;AUT;Austria;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1,0;5000,0;11155,311
2022;FRA;France;Export;BEL;Belgium;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;169959,0;114707190,0;12291479,479
2022;FRA;France;Export;CHN;China;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;59937,0;47511000,0;8654562,257
2022;FRA;France;Export;HKG;China, Hong Kong SAR;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;12113,0;9073715,0;1301738,473
2022;FRA;France;Export;DNK;Denmark;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;667,0;533930,0;67896,505
2022;FRA;France;Export;EST;Estonia;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1204,0;962890,0;125469,98
2022;FRA;France;Export;DEU;Germany;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;117145,0;99389009,0;11088810,967
2022;FRA;France;Export;ITA;Italy;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;35904,0;;3397425,881
2022;FRA;France;Export;LVA;Latvia;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;14920,0;10581600,0;1678095,47
2022;FRA;France;Export;LTU;Lithuania;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;8752,0;6564183,0;1287110,032
2022;FRA;France;Export;LUX;Luxembourg;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;37599,0;24446670,0;2213970,764
2022;FRA;France;Export;NLD;Netherlands;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;12659,0;8828920,0;3366355,138
2022;FRA;France;Export;PAK;Pakistan;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1212,0;998850,0;158094,102
2022;FRA;France;Export;PRT;Portugal;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;5653,0;;614886,873
2022;FRA;France;Export;KOR;Rep. of Korea;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1,0;2,0;67,768
2022;FRA;France;Export;BLM;Saint Barthélemy;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;9,0;7404,0;24035,539
2022;FRA;France;Export;SVN;Slovenia;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;3159,0;2296800,0;184411,53
2022;FRA;France;Export;ESP;Spain;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;58007,0;39920984,0;5715746,187
2022;FRA;France;Export;CHE;Switzerland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;11249,0;10837074,0;1372412,423
2022;FRA;France;Export;VNM;Viet Nam;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;105,0;100390,0;29396,653
2022;FRA;France;Export;W00;World;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;550255,0;;53583121,332
2022;FRA;France;Import;AUT;Austria;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;50,0;22005,0;28132,349
2022;FRA;France;Import;BEL;Belgium;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;4612,0;3331915,0;1287354,634
2022;FRA;France;Import;FIN;Finland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;147,0;125111,0;41167,174
2022;FRA;France;Import;DEU;Germany;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1578,0;776605,0;632190,047
2022;FRA;France;Import;LUX;Luxembourg;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;5,0;5320,0;281,662
2022;FRA;France;Import;NLD;Netherlands;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;84,0;64310,0;21116,204
2022;FRA;France;Import;POL;Poland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;14037,0;6455820,0;621950,668
2022;FRA;France;Import;PRT;Portugal;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;74,0;65796,0;165280,727
2022;FRA;France;Import;SVN;Slovenia;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;3,0;1500,0;9450,512
2022;FRA;France;Import;ESP;Spain;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;51446,0;63492300,0;3695351,567
2022;FRA;France;Import;SWE;Sweden;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;39,0;45540,0;2411,072
2022;FRA;France;Import;CHE;Switzerland;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;48861,0;35064400,0;4647871,102
2022;FRA;France;Import;GBR;United Kingdom;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;49347,0;38475200,0;5558359,417
2022;FRA;France;Import;W00;World;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;170283,0;147925822,0;16710917,134
2022;GAB;Gabon;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more";6;m³;0,02;861,0;485,553
2022;DEU;Germany;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;138639,0;101456990,0;11627394,879
2022;DEU;Germany;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;276919,0;203961240,0;22622983,026
2022;IRL;Ireland;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;9006,0;802447,406;142838,675
2022;ITA;Italy;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;2258,033;620879,0;269564,654
2022;ITA;Italy;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;22214,224;17847730,0;2381245,177
2022;LVA;Latvia;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;13938,0;8669850,0;1590515,173
2022;LUX;Luxembourg;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;15723,084;14554347,0;1043745,767
2022;LUX;Luxembourg;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;232634,0;172312440,0;12367570,441
2022;MRT;Mauritania;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more";6;m³;24,2;20000,0;6887,015
2022;NLD;Netherlands;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;2199,582;230056,0;19363,458
2022;NLD;Netherlands;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;97,0;80258,0;11261,302
2022;POL;Poland;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;4289,0;2710350,0;989283,0
2022;PRT;Portugal;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;7,0;4775,0;3390,537
2022;PRT;Portugal;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1258,0;832638,0;525519,439
2022;ROU;Romania;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;234,0;253019,0;230816,17
2022;SVN;Slovenia;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;740,0;461218,0;47680,022
2022;ESP;Spain;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;23468,0;46194,9;618864,401
2022;ESP;Spain;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;56869,08;42957670,0;3342984,645
2022;CHE;Switzerland;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;75778,0;54860188,0;7477185,211
2022;CHE;Switzerland;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1324,035;808727,0;214356,9
2022;ARE;United Arab Emirates;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;17,409;14388,0;38889,856
2022;GBR;United Kingdom;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;52515,0;42790550,0;3136742,346
2022;BEL;Belgium;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1110,02;38833,34;37719,648
2022;BEL;Belgium;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;104,61;80613,03;122188,646
2022;BRA;Brazil;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;23,0;12020,0;29470,0
2022;CMR;Cameroon;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;710,1;634017,917;249788,85
2022;CAF;Central African Rep.;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;20072,03;17921455,0;527745,629
2022;COM;Comoros;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;14,371;12831,0;12395,323
2022;COG;Congo;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;16145,369;14415508,0;4779126,756
2022;COG;Congo;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,288;257,0;254,36
2022;COD;Dem. Rep. of the Congo;Export;FRA;France;440349;"Wood, tropical; as specified in Subheading Note 2 to this Chapter, other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2426,566;4042049,0;967086,628
2022;DMA;Dominica;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,013;12,0;460,74
2022;FRA;France;Export;BEL;Belgium;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;358,0;238881,0;54565,194
2022;FRA;France;Export;CZE;Czechia;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;59,0;52170,0;19270,574
2022;FRA;France;Export;DNK;Denmark;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;50,0;45000,0;6666,714
2022;FRA;France;Export;DEU;Germany;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3,0;3600,0;1091,706
2022;FRA;France;Export;IND;India;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;25,0;21560,0;28735,911
2022;FRA;France;Export;ITA;Italy;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;93,0;82810,0;74193,67
2022;FRA;France;Export;JPN;Japan;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;351,0;343000,0;300585,594
2022;FRA;France;Export;PRT;Portugal;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1144,0;1372151,0;125091,96
2022;FRA;France;Export;SAU;Saudi Arabia;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;44,0;115,0;2396,248
2022;FRA;France;Export;ESP;Spain;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;163,006;140445,0;81223,581
2022;FRA;France;Export;CHE;Switzerland;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;99,522;83469,0;112963,538
2022;FRA;France;Export;W00;World;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2389,527;2383201,0;806784,691
2022;FRA;France;Import;BEL;Belgium;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;422,0;234868,0;529860,851
2022;FRA;France;Import;BRA;Brazil;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;52,0;31534,0;84057,146
2022;FRA;France;Import;CMR;Cameroon;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2064,0;1707893,0;1237931,365
2022;FRA;France;Import;CAF;Central African Rep.;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;9684,0;8513410,0;5313614,968
2022;FRA;France;Import;CHN;China;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;166,0;66269,0;1450,667
2022;FRA;France;Import;COG;Congo;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;11948,0;10853358,0;6896098,783
2022;FRA;France;Import;CIV;Côte d'Ivoire;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;N/A;0,0;12167,0;11957,943
2022;FRA;France;Import;COD;Dem. Rep. of the Congo;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;8284,0;7846829,0;4372845,835
2022;FRA;France;Import;DEU;Germany;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;341,0;12458,0;4252,466
2022;FRA;France;Import;IDN;Indonesia;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;40,0;21181,0;74901,003
